CallTrace,ClientInfo,CommandLine,Company,Computer,Consumer,CurrentDirectory,Description,Destination,EventChannel,EventCode,EventDescription,EventID,FileVersion,Filter,GrantedAccess,Guid,Hashes,IMPHASH,Image,IntegrityLevel,Keywords,Level,LogonGuid,LogonId,MD5,Name,Opcode,OriginalFileName,ParentCommandLine,ParentImage,ParentProcessGuid,ParentProcessId,ParentUser,ProcessGuid,ProcessID,ProcessId,Product,QueryResults,RecordID,RuleName,SHA1,SHA256,SecurityID,SourceImage,SourceProcessGUID,SourceProcessId,SourceThreadId,SourceUser,SystemTime,TargetFilename,TargetImage,TargetProcessGUID,TargetProcessId,TargetUser,Task,TerminalSessionId,ThreadID,TimeCreated,User,UserID,UtcTime,Version,"_raw","_time",action,"answer_count",app,"change_type","creation_time","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",description,dest,"dest_host","dest_ip","dest_port",direction,dvc,"dvc_ip",eventtype,"file_access_time","file_create_time","file_hash","file_modify_time","file_name","file_path","granted_access","granted_access_description",host,"http_referrer","http_referrer_domain",index,linecount,"loaded_file","loaded_file_path",object,"object_attrs","object_category","object_path","original_file_name",os,"parent_process","parent_process_exec","parent_process_guid","parent_process_id","parent_process_name","parent_process_path","pipe_name",process,"process_current_directory","process_exec","process_guid","process_hash","process_id","process_integrity_level","process_name","process_path",protocol,"protocol_version",punct,query,"query_count","registry_hive","registry_key_name","registry_path","registry_value_data","registry_value_name","registry_value_type","reply_code_id",result,rule,service,"service_dll_signature_exists","service_dll_signature_verified","service_name","service_signature_exists","service_signature_verified",signature,"signature_id",source,sourcetype,"splunk_server","splunk_server_group",src,"src_address","src_function","src_host","src_ip","src_module","src_port",state,status,tag,"tag::eventtype","technique_id","technique_name",timeendpos,timestartpos,transport,"transport_dest_port","uri_path",url,"url_domain","url_length",user,"user_name","vendor_product",xmlns
"C:\Windows\SYSTEM32\ntdll.dll+9da64|C:\Windows\System32\KERNELBASE.dll+28d3e|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+5e58e2|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+8711b|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+86f26|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+86e14|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncEvents.dll+e222|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncHost.DLL+d42a|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncHost.DLL+f325|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91",,,,Win10Demo,,,,,"Microsoft-Windows-Sysmon/Operational",10,ProcessAccess,10,,,0x101411,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,0x8000000000000000,4,,,,"'Microsoft-Windows-Sysmon'",0,,,,,,,,"'3544'",,,,130070,"technique_id=T1036,technique_name=Masquerading",,,"S-1-5-18","C:\Users\jolly\AppData\Local\Microsoft\OneDrive\OneDrive.exe","{9172be70-f326-69ea-e500-000000001e00}",5360,9288,"WIN10DEMO\jolly","'2026-04-24T08:41:29.4846563Z'",,"C:\Windows\system32\cmd.exe","{9172be70-1777-69eb-3422-000000001e00}",9576,"WIN10DEMO\jolly",10,,"'5812'","2026-04-24T08:41:29.4846563Z",,"'S-1-5-18'","2026-04-24 08:41:29.483",3,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>10</EventID><Version>3</Version><Level>4</Level><Task>10</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2026-04-24T08:41:29.4846563Z'/><EventRecordID>130070</EventRecordID><Correlation/><Execution ProcessID='3544' ThreadID='5812'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>Win10Demo</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>technique_id=T1036,technique_name=Masquerading</Data><Data Name='UtcTime'>2026-04-24 08:41:29.483</Data><Data Name='SourceProcessGUID'>{9172be70-f326-69ea-e500-000000001e00}</Data><Data Name='SourceProcessId'>5360</Data><Data Name='SourceThreadId'>9288</Data><Data Name='SourceImage'>C:\Users\jolly\AppData\Local\Microsoft\OneDrive\OneDrive.exe</Data><Data Name='TargetProcessGUID'>{9172be70-1777-69eb-3422-000000001e00}</Data><Data Name='TargetProcessId'>9576</Data><Data Name='TargetImage'>C:\Windows\system32\cmd.exe</Data><Data Name='GrantedAccess'>0x101411</Data><Data Name='CallTrace'>C:\Windows\SYSTEM32\ntdll.dll+9da64|C:\Windows\System32\KERNELBASE.dll+28d3e|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+5e58e2|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+8711b|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+86f26|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+86e14|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncEvents.dll+e222|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncHost.DLL+d42a|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncHost.DLL+f325|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91</Data><Data Name='SourceUser'>WIN10DEMO\jolly</Data><Data Name='TargetUser'>WIN10DEMO\jolly</Data></EventData></Event>","2026-04-24T18:41:29.483+1000",allowed,,,,,8,24,41,april,29,friday,2026,0,,Win10Demo,,,,,Win10Demo,,"ms-sysmon-process",,,,,,,0x101411,"PROCESS_QUERY_LIMITED_INFORMATION
SYNCHRONIZE
PROCESS_QUERY_INFORMATION
PROCESS_TERMINATE
PROCESS_VM_READ",Win10Demo,,,endpoint,1,,,,,,,,"Microsoft Windows",,"OneDrive.exe","{9172be70-f326-69ea-e500-000000001e00}",5360,"OneDrive.exe","C:\Users\jolly\AppData\Local\Microsoft\OneDrive\OneDrive.exe",,,,"cmd.exe","{9172be70-1777-69eb-3422-000000001e00}",,9576,,"cmd.exe","C:\Windows\system32\cmd.exe",,,"<_='://../////'><><_='--'_='{----}'/><></><></><><",,,,,,,,,,,,,,,,,,ProcessAccess,10,"XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",xmlwineventlog,Win10Demo,,,,,,,,,,,"process
report","process
report",T1036,"Masquerading</Data><Data Name='UtcTime'>2026-04-24 08:41:29.483</Data><Data Name='SourceProcessGUID'>{9172be70-f326-69ea-e500-000000001e00}</Data><Data Name='SourceProcessId'>5360</Data><Data Name='SourceThreadId'>9288</Data><Data Name='SourceImage'>C:\Users\jolly\AppData\Local\Microsoft\OneDrive\OneDrive.exe</Data><Data Name='TargetProcessGUID'>{9172be70-1777-69eb-3422-000000001e00}</Data><Data Name='TargetProcessId'>9576</Data><Data Name='TargetImage'>C:\Windows\system32\cmd.exe</Data><Data Name='GrantedAccess'>0x101411</Data><Data Name='CallTrace'>C:\Windows\SYSTEM32\ntdll.dll+9da64",700,677,,,,,,,jolly,,"Microsoft Sysmon","'http://schemas.microsoft.com/win/2004/08/events/event'"
"C:\Windows\SYSTEM32\ntdll.dll+9da64|C:\Windows\System32\KERNELBASE.dll+28d3e|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+5e58e2|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+8711b|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+86f26|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+86e14|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncEvents.dll+e222|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncHost.DLL+d42a|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncHost.DLL+f325|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91",,,,Win10Demo,,,,,"Microsoft-Windows-Sysmon/Operational",10,ProcessAccess,10,,,0x101411,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,0x8000000000000000,4,,,,"'Microsoft-Windows-Sysmon'",0,,,,,,,,"'3544'",,,,129896,"technique_id=T1036,technique_name=Masquerading",,,"S-1-5-18","C:\Users\jolly\AppData\Local\Microsoft\OneDrive\OneDrive.exe","{9172be70-f326-69ea-e500-000000001e00}",5360,9560,"WIN10DEMO\jolly","'2026-04-24T08:11:27.3894406Z'",,"C:\Windows\system32\cmd.exe","{9172be70-1777-69eb-3422-000000001e00}",9576,"WIN10DEMO\jolly",10,,"'5812'","2026-04-24T08:11:27.3894406Z",,"'S-1-5-18'","2026-04-24 08:11:27.388",3,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>10</EventID><Version>3</Version><Level>4</Level><Task>10</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2026-04-24T08:11:27.3894406Z'/><EventRecordID>129896</EventRecordID><Correlation/><Execution ProcessID='3544' ThreadID='5812'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>Win10Demo</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>technique_id=T1036,technique_name=Masquerading</Data><Data Name='UtcTime'>2026-04-24 08:11:27.388</Data><Data Name='SourceProcessGUID'>{9172be70-f326-69ea-e500-000000001e00}</Data><Data Name='SourceProcessId'>5360</Data><Data Name='SourceThreadId'>9560</Data><Data Name='SourceImage'>C:\Users\jolly\AppData\Local\Microsoft\OneDrive\OneDrive.exe</Data><Data Name='TargetProcessGUID'>{9172be70-1777-69eb-3422-000000001e00}</Data><Data Name='TargetProcessId'>9576</Data><Data Name='TargetImage'>C:\Windows\system32\cmd.exe</Data><Data Name='GrantedAccess'>0x101411</Data><Data Name='CallTrace'>C:\Windows\SYSTEM32\ntdll.dll+9da64|C:\Windows\System32\KERNELBASE.dll+28d3e|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+5e58e2|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+8711b|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+86f26|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+86e14|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncEvents.dll+e222|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncHost.DLL+d42a|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncHost.DLL+f325|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91</Data><Data Name='SourceUser'>WIN10DEMO\jolly</Data><Data Name='TargetUser'>WIN10DEMO\jolly</Data></EventData></Event>","2026-04-24T18:11:27.388+1000",allowed,,,,,8,24,11,april,27,friday,2026,0,,Win10Demo,,,,,Win10Demo,,"ms-sysmon-process",,,,,,,0x101411,"PROCESS_QUERY_LIMITED_INFORMATION
SYNCHRONIZE
PROCESS_QUERY_INFORMATION
PROCESS_TERMINATE
PROCESS_VM_READ",Win10Demo,,,endpoint,1,,,,,,,,"Microsoft Windows",,"OneDrive.exe","{9172be70-f326-69ea-e500-000000001e00}",5360,"OneDrive.exe","C:\Users\jolly\AppData\Local\Microsoft\OneDrive\OneDrive.exe",,,,"cmd.exe","{9172be70-1777-69eb-3422-000000001e00}",,9576,,"cmd.exe","C:\Windows\system32\cmd.exe",,,"<_='://../////'><><_='--'_='{----}'/><></><></><><",,,,,,,,,,,,,,,,,,ProcessAccess,10,"XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",xmlwineventlog,Win10Demo,,,,,,,,,,,"process
report","process
report",T1036,"Masquerading</Data><Data Name='UtcTime'>2026-04-24 08:11:27.388</Data><Data Name='SourceProcessGUID'>{9172be70-f326-69ea-e500-000000001e00}</Data><Data Name='SourceProcessId'>5360</Data><Data Name='SourceThreadId'>9560</Data><Data Name='SourceImage'>C:\Users\jolly\AppData\Local\Microsoft\OneDrive\OneDrive.exe</Data><Data Name='TargetProcessGUID'>{9172be70-1777-69eb-3422-000000001e00}</Data><Data Name='TargetProcessId'>9576</Data><Data Name='TargetImage'>C:\Windows\system32\cmd.exe</Data><Data Name='GrantedAccess'>0x101411</Data><Data Name='CallTrace'>C:\Windows\SYSTEM32\ntdll.dll+9da64",700,677,,,,,,,jolly,,"Microsoft Sysmon","'http://schemas.microsoft.com/win/2004/08/events/event'"
"C:\Windows\SYSTEM32\ntdll.dll+9da64|C:\Windows\System32\KERNELBASE.dll+28d3e|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+5e58e2|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+8711b|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+86f26|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+86e14|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncEvents.dll+e222|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncHost.DLL+d42a|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncHost.DLL+f325|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91",,,,Win10Demo,,,,,"Microsoft-Windows-Sysmon/Operational",10,ProcessAccess,10,,,0x101411,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'",,,,,0x8000000000000000,4,,,,"'Microsoft-Windows-Sysmon'",0,,,,,,,,"'3544'",,,,129625,"technique_id=T1036,technique_name=Masquerading",,,"S-1-5-18","C:\Users\jolly\AppData\Local\Microsoft\OneDrive\OneDrive.exe","{9172be70-f326-69ea-e500-000000001e00}",5360,4516,"WIN10DEMO\jolly","'2026-04-24T07:41:25.8788611Z'",,"C:\Windows\system32\cmd.exe","{9172be70-1777-69eb-3422-000000001e00}",9576,"WIN10DEMO\jolly",10,,"'5812'","2026-04-24T07:41:25.8788611Z",,"'S-1-5-18'","2026-04-24 07:41:25.878",3,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>10</EventID><Version>3</Version><Level>4</Level><Task>10</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2026-04-24T07:41:25.8788611Z'/><EventRecordID>129625</EventRecordID><Correlation/><Execution ProcessID='3544' ThreadID='5812'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>Win10Demo</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>technique_id=T1036,technique_name=Masquerading</Data><Data Name='UtcTime'>2026-04-24 07:41:25.878</Data><Data Name='SourceProcessGUID'>{9172be70-f326-69ea-e500-000000001e00}</Data><Data Name='SourceProcessId'>5360</Data><Data Name='SourceThreadId'>4516</Data><Data Name='SourceImage'>C:\Users\jolly\AppData\Local\Microsoft\OneDrive\OneDrive.exe</Data><Data Name='TargetProcessGUID'>{9172be70-1777-69eb-3422-000000001e00}</Data><Data Name='TargetProcessId'>9576</Data><Data Name='TargetImage'>C:\Windows\system32\cmd.exe</Data><Data Name='GrantedAccess'>0x101411</Data><Data Name='CallTrace'>C:\Windows\SYSTEM32\ntdll.dll+9da64|C:\Windows\System32\KERNELBASE.dll+28d3e|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+5e58e2|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+8711b|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+86f26|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncClient.dll+86e14|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncEvents.dll+e222|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncHost.DLL+d42a|C:\Users\jolly\AppData\Local\Microsoft\OneDrive\26.051.0316.0004\FileSyncHost.DLL+f325|C:\Windows\System32\ucrtbase.dll+21bb2|C:\Windows\System32\KERNEL32.DLL+17374|C:\Windows\SYSTEM32\ntdll.dll+4cc91</Data><Data Name='SourceUser'>WIN10DEMO\jolly</Data><Data Name='TargetUser'>WIN10DEMO\jolly</Data></EventData></Event>","2026-04-24T17:41:25.878+1000",allowed,,,,,7,24,41,april,25,friday,2026,0,,Win10Demo,,,,,Win10Demo,,"ms-sysmon-process",,,,,,,0x101411,"PROCESS_QUERY_LIMITED_INFORMATION
SYNCHRONIZE
PROCESS_QUERY_INFORMATION
PROCESS_TERMINATE
PROCESS_VM_READ",Win10Demo,,,endpoint,1,,,,,,,,"Microsoft Windows",,"OneDrive.exe","{9172be70-f326-69ea-e500-000000001e00}",5360,"OneDrive.exe","C:\Users\jolly\AppData\Local\Microsoft\OneDrive\OneDrive.exe",,,,"cmd.exe","{9172be70-1777-69eb-3422-000000001e00}",,9576,,"cmd.exe","C:\Windows\system32\cmd.exe",,,"<_='://../////'><><_='--'_='{----}'/><></><></><><",,,,,,,,,,,,,,,,,,ProcessAccess,10,"XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",xmlwineventlog,Win10Demo,,,,,,,,,,,"process
report","process
report",T1036,"Masquerading</Data><Data Name='UtcTime'>2026-04-24 07:41:25.878</Data><Data Name='SourceProcessGUID'>{9172be70-f326-69ea-e500-000000001e00}</Data><Data Name='SourceProcessId'>5360</Data><Data Name='SourceThreadId'>4516</Data><Data Name='SourceImage'>C:\Users\jolly\AppData\Local\Microsoft\OneDrive\OneDrive.exe</Data><Data Name='TargetProcessGUID'>{9172be70-1777-69eb-3422-000000001e00}</Data><Data Name='TargetProcessId'>9576</Data><Data Name='TargetImage'>C:\Windows\system32\cmd.exe</Data><Data Name='GrantedAccess'>0x101411</Data><Data Name='CallTrace'>C:\Windows\SYSTEM32\ntdll.dll+9da64",700,677,,,,,,,jolly,,"Microsoft Sysmon","'http://schemas.microsoft.com/win/2004/08/events/event'"
,,"net  localgroup","Microsoft Corporation",Win10Demo,,"C:\Users\jolly\Downloads\","Net Command",,"Microsoft-Windows-Sysmon/Operational",1,"Process creation",1,"10.0.19041.1 (WinBuild.160101.0800)",,,"'{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'","SHA1=88B101598CC6726B7A57D02B1FA95BE1B272A821,MD5=0BD94A338EEA5A4E1F2830AE326E6D19,SHA256=9F376759BCBCD705F726460FC4A7E2B07F310F52BAA73CAAAAA124FDDBDF993E,IMPHASH=57F0C47AE2A1A2C06C8B987372AB0B07",57F0C47AE2A1A2C06C8B987372AB0B07,"C:\Windows\System32\net.exe",Medium,0x8000000000000000,4,"{9172be70-f2d2-69ea-b645-060000000000}",0x645b6,0BD94A338EEA5A4E1F2830AE326E6D19,"'Microsoft-Windows-Sysmon'",0,"net.exe","C:\Windows\system32\cmd.exe","C:\Windows\System32\cmd.exe","{9172be70-1777-69eb-3422-000000001e00}",9576,"WIN10DEMO\jolly","{9172be70-17f3-69eb-a422-000000001e00}","'3544'",7128,"Microsoft® Windows® Operating System",,129486,"technique_id=T1018,technique_name=Remote System Discovery",88B101598CC6726B7A57D02B1FA95BE1B272A821,9F376759BCBCD705F726460FC4A7E2B07F310F52BAA73CAAAAA124FDDBDF993E,"S-1-5-18",,,,,,"'2026-04-24T07:12:51.5206797Z'",,,,,,1,1,"'5812'","2026-04-24T07:12:51.5206797Z","WIN10DEMO\jolly","'S-1-5-18'","2026-04-24 07:12:51.503",5,"<Event xmlns='http://schemas.microsoft.com/win/2004/08/events/event'><System><Provider Name='Microsoft-Windows-Sysmon' Guid='{5770385f-c22a-43e0-bf4c-06f5698ffbd9}'/><EventID>1</EventID><Version>5</Version><Level>4</Level><Task>1</Task><Opcode>0</Opcode><Keywords>0x8000000000000000</Keywords><TimeCreated SystemTime='2026-04-24T07:12:51.5206797Z'/><EventRecordID>129486</EventRecordID><Correlation/><Execution ProcessID='3544' ThreadID='5812'/><Channel>Microsoft-Windows-Sysmon/Operational</Channel><Computer>Win10Demo</Computer><Security UserID='S-1-5-18'/></System><EventData><Data Name='RuleName'>technique_id=T1018,technique_name=Remote System Discovery</Data><Data Name='UtcTime'>2026-04-24 07:12:51.503</Data><Data Name='ProcessGuid'>{9172be70-17f3-69eb-a422-000000001e00}</Data><Data Name='ProcessId'>7128</Data><Data Name='Image'>C:\Windows\System32\net.exe</Data><Data Name='FileVersion'>10.0.19041.1 (WinBuild.160101.0800)</Data><Data Name='Description'>Net Command</Data><Data Name='Product'>Microsoft® Windows® Operating System</Data><Data Name='Company'>Microsoft Corporation</Data><Data Name='OriginalFileName'>net.exe</Data><Data Name='CommandLine'>net  localgroup</Data><Data Name='CurrentDirectory'>C:\Users\jolly\Downloads\</Data><Data Name='User'>WIN10DEMO\jolly</Data><Data Name='LogonGuid'>{9172be70-f2d2-69ea-b645-060000000000}</Data><Data Name='LogonId'>0x645b6</Data><Data Name='TerminalSessionId'>1</Data><Data Name='IntegrityLevel'>Medium</Data><Data Name='Hashes'>SHA1=88B101598CC6726B7A57D02B1FA95BE1B272A821,MD5=0BD94A338EEA5A4E1F2830AE326E6D19,SHA256=9F376759BCBCD705F726460FC4A7E2B07F310F52BAA73CAAAAA124FDDBDF993E,IMPHASH=57F0C47AE2A1A2C06C8B987372AB0B07</Data><Data Name='ParentProcessGuid'>{9172be70-1777-69eb-3422-000000001e00}</Data><Data Name='ParentProcessId'>9576</Data><Data Name='ParentImage'>C:\Windows\System32\cmd.exe</Data><Data Name='ParentCommandLine'>C:\Windows\system32\cmd.exe </Data><Data Name='ParentUser'>WIN10DEMO\jolly</Data></EventData></Event>","2026-04-24T17:12:51.503+1000",allowed,,,,,7,24,12,april,51,friday,2026,0,,Win10Demo,,,,,Win10Demo,,"ms-sysmon-process",,,,,,,,,Win10Demo,,,endpoint,1,,,,,,,"net.exe","Microsoft Windows","C:\Windows\system32\cmd.exe","cmd.exe","{9172be70-1777-69eb-3422-000000001e00}",9576,"cmd.exe","C:\Windows\System32\cmd.exe",,"net  localgroup","C:\Users\jolly\Downloads\","net.exe","{9172be70-17f3-69eb-a422-000000001e00}","SHA1=88B101598CC6726B7A57D02B1FA95BE1B272A821,MD5=0BD94A338EEA5A4E1F2830AE326E6D19,SHA256=9F376759BCBCD705F726460FC4A7E2B07F310F52BAA73CAAAAA124FDDBDF993E,IMPHASH=57F0C47AE2A1A2C06C8B987372AB0B07",7128,Medium,"net.exe","C:\Windows\System32\net.exe",,,"<_='://../////'><><_='--'_='{----}'/><></><></><><",,,,,,,,,,,,,,,,,,"Process creation",1,"XmlWinEventLog:Microsoft-Windows-Sysmon/Operational",xmlwineventlog,Win10Demo,,,,,,,,,,,"process
report","process
report",T1018,Remote,709,686,,,,,,,jolly,,"Microsoft Sysmon","'http://schemas.microsoft.com/win/2004/08/events/event'"
